year, month, day, dow, hol, ObsCode, dcnn,Pmsl,Tdry,Twet,RH,Tx,Tn,N10,dd_pt,ff_mph,ww,RR,rd,af,gf,tx0,sd_cm,sss
1915,09,07,2_tu,x,"pktreg",5578,1028.3,12.8,11.7,86,21.8,5.3,3,W,x,00,0.0,0,0,x,0,x,x
1915,09,08,3_we,x,"pktreg",5578,1026.7,15.4,12.5,70,23.2,6.2,3,SE,x,00,0.0,0,0,x,0,x,x
1915,09,09,4_th,x,"pktreg",5578,1025.7,16.1,14.7,85,22.8,11.4,0,E,x,10,0.0,0,0,x,0,x,x
1915,09,10,5_fr,x,"pktreg",5578,1026.8,13.7,12.6,87,20.6,9.4,0,SE,x,00,0.0,0,0,x,0,x,x
1915,09,11,6_sa,x,"pktreg",5578,1023.9,14.9,12.6,76,19.3,7.5,7,E,x,00,0.0,0,0,x,0,x,x
1915,09,12,7_su,x,"pktreg",5578,1019.3,12.3,11.7,92,23.3,9.9,5,E,x,00,0.0,0,0,x,0,x,x
1915,09,13,1_mo,x,"pktreg",5578,1015.0,13.9,12.5,84,21.1,7.2,7,SW,x,00,0.3,1,0,x,0,x,x
1915,09,14,2_tu,x,"pktreg",5578,1016.6,13.9,12.7,86,16.3,11.6,10,W,x,00,0.5,1,0,x,0,x,x
1915,09,15,3_we,x,"pktreg",5578,1021.6,16.0,13.9,78,21.4,11.6,5,SW,x,00,0.0,0,0,x,0,x,x
1915,09,16,4_th,x,"pktreg",5578,1026.8,19.4,17.8,85,23.4,10.1,10,W,x,00,0.0,0,0,x,0,x,x
1915,09,17,5_fr,x,"pktreg",5578,1028.5,18.8,17.0,83,24.4,15.9,0,W,x,00,0.0,0,0,x,0,x,x
1915,09,18,6_sa,x,"pktreg",5578,1023.5,16.7,15.3,86,25.3,10.5,0,W,x,00,0.0,0,0,x,0,x,x
1915,09,19,7_su,x,"pktreg",5578,1024.8,16.1,13.4,72,19.9,13.7,7,E,x,00,0.0,0,0,x,0,x,x
1915,09,20,1_mo,x,"pktreg",5578,1023.3,13.4,10.8,70,20.0,7.5,0,E,x,00,0.0,0,0,x,0,x,x
1915,09,21,2_tu,x,"pktreg",5578,1023.0,12.8,10.9,78,21.5,7.9,6,E,x,00,0.0,0,0,x,0,x,x
1915,09,22,3_we,x,"pktreg",5578,1022.3,14.1,12.1,78,23.1,9.4,8,E,x,00,1.0,1,0,x,0,x,x
1915,09,23,4_th,x,"pktreg",5578,1014.1,15.8,15.1,93,19.7,13.6,10,SE,x,00,4.1,1,0,x,0,x,x
1915,09,24,5_fr,x,"pktreg",5578,1010.9,15.3,14.6,92,20.3,13.9,3,SW,x,00,35.3,1,0,x,0,x,x
1915,09,25,6_sa,x,"pktreg",5578,1002.6,12.4,12.1,97,18.7,10.4,10,W,x,05,0.0,0,0,x,0,x,x
1915,09,26,7_su,x,"pktreg; register gives '-' for direction and speed; assumed calm",5578,998.6,11.0,10.7,97,17.8,8.3,10,CALM,x,05,0.0,0,0,x,0,x,x
1915,09,27,1_mo,x,"pktreg",5578,999.9,12.2,10.8,83,13.3,10.4,9,W,x,00,0.0,0,0,x,0,x,x
1915,09,28,2_tu,x,"pktreg",5578,1007.4,7.2,6.2,85,13.1,3.1,10,S,x,00,28.2,1,0,x,0,x,x
1915,09,29,3_we,x,"pktreg",5578,999.8,6.7,5.0,74,11.2,5.0,8,N,x,00,0.0,0,0,x,0,x,x
1915,09,30,4_th,x,"pktreg",5578,1006.8,8.2,6.0,69,11.1,2.3,4,N,x,00,0.0,0,0,x,0,x,x
1915,10,01,5_fr,x,"pktreg",5578,1015.9,6.1,4.6,78,14.0,-0.1,0,N,x,00,2.5,1,1,x,0,x,x
1915,10,02,6_sa,x,"pktreg; register gives '-' for direction and speed; assumed calm",5578,1016.5,7.2,6.7,92,11.7,4.7,10,CALM,x,62,2.8,1,0,x,0,x,x
1915,10,03,7_su,x,"pktreg; min temp changed from 490 to 440",5578,1024.5,10.6,10.0,92,15.1,6.7,10,SE,x,44,0.0,0,0,x,0,x,x
1915,10,04,1_mo,x,"pktreg",5578,1027.5,8.4,7.9,93,14.0,2.9,10,CALM,x,44,0.0,0,0,x,0,x,x
1915,10,05,2_tu,x,"pktreg",5578,1025.6,10.0,8.3,77,12.9,2.7,1,NW,x,10,0.0,0,0,x,0,x,x
1915,10,06,3_we,x,"pktreg",5578,1024.4,11.1,9.9,85,14.4,8.9,10,N,x,00,0.0,0,0,x,0,x,x
1915,10,07,4_th,x,"pktreg",5578,1025.0,10.4,9.7,90,13.6,5.8,10,E,x,00,0.0,0,0,x,0,x,x
1915,10,08,5_fr,x,"pktreg",5578,1011.7,11.4,9.8,80,14.7,7.2,0,SE,x,00,0.0,0,0,x,0,x,x
1915,10,09,6_sa,x,"pktreg",5578,1011.9,11.1,10.4,91,13.7,6.6,9,E,x,00,0.0,0,0,x,0,x,x
1915,10,10,7_su,x,"pktreg",5578,1010.8,11.7,10.7,88,14.2,9.8,8,E,x,00,0.0,0,0,x,0,x,x
1915,10,11,1_mo,x,"pktreg",5578,1009.6,11.5,10.6,89,18.3,9.3,9,E,x,00,0.0,0,0,x,0,x,x
1915,10,12,2_tu,x,"pktreg",5578,1010.0,11.3,10.9,95,18.4,8.9,9,SE,x,00,0.0,0,0,x,0,x,x
1915,10,13,3_we,x,"pktreg",5578,1018.2,12.2,11.1,87,16.9,11.2,7,NW,x,00,0.3,1,0,x,0,x,x
1915,10,14,4_th,x,"pktreg",5578,1021.9,10.3,10.0,97,16.9,7.3,7,S,x,10,0.0,0,0,x,0,x,x
1915,10,15,5_fr,x,"pktreg",5578,1021.7,12.2,11.4,91,16.1,9.9,10,E,x,44,0.0,0,0,x,0,x,x
1915,10,16,6_sa,x,"pktreg",5578,1019.7,11.7,10.8,89,15.0,10.4,10,N,x,05,0.0,0,0,x,0,x,x
1915,10,17,7_su,x,"pktreg",5578,1022.0,12.2,11.2,88,15.3,8.9,10,N,x,05,0.0,0,0,x,0,x,x
1915,10,18,1_mo,x,"pktreg",5578,1027.0,10.2,9.8,95,13.9,7.8,10,W,x,05,0.0,0,0,x,0,x,x
1915,10,19,2_tu,x,"pktreg",5578,1027.3,7.9,7.4,93,12.8,3.9,9,W,x,00,0.0,0,0,x,0,x,x
1915,10,20,3_we,x,"pktreg; 1 ft soil temp changed from 474 to 524",5578,1021.2,9.1,8.1,86,12.5,7.2,7,SE,x,00,0.0,0,0,x,0,x,x
1915,10,21,4_th,x,"pktreg",5578,1018.4,4.5,4.4,99,9.4,2.5,OBS,E,x,45,0.0,0,0,x,0,x,x
1915,10,22,5_fr,x,"pktreg",5578,1021.4,8.4,8.2,97,15.4,4.2,OBS,SW,x,45,0.0,0,0,x,0,x,x
1915,10,23,6_sa,x,"pktreg",5578,1014.8,8.1,7.6,93,12.3,6.4,10,E,x,44,13.2,1,0,x,0,x,x
1915,10,24,7_su,x,"pktreg",5578,1011.7,9.9,9.4,93,10.0,7.8,10,SE,x,62,5.1,1,0,x,0,x,x
1915,10,25,1_mo,x,"pktreg",5578,1019.3,8.4,5.6,63,9.9,6.7,4,NE,x,00,1.8,1,0,x,0,x,x
1915,10,26,2_tu,x,"pktreg",5578,1026.6,6.9,5.2,75,8.9,4.2,3,NE,x,00,0.0,0,0,x,0,x,x
1915,10,27,3_we,x,"pktreg; mx temp changed from 489 TO 490",5578,1020.8,5.6,3.9,74,9.4,3.0,10,W,x,00,10.4,1,0,x,0,x,x
1915,10,28,4_th,x,"pktreg",5578,997.3,9.4,9.2,97,13.1,5.0,10,S,x,62,2.8,1,0,x,0,x,x
1915,10,29,5_fr,x,"pktreg",5578,1006.8,1.6,1.2,93,12.2,0.8,3,S,x,00,0.0,0,0,x,0,x,x
1915,10,30,6_sa,x,"pktreg",5578,1013.8,0.6,0.6,100,13.6,0.0,OBS,E,x,45,3.0,1,0,x,0,x,x
1915,10,31,7_su,x,"pktreg; no cld amt given but current weather appears to be 'r' so set to 10",5578,996.5,7.8,7.2,92,9.4,0.3,10,E,x,62,32.0,1,0,x,0,x,x
1915,11,01,1_mo,x,"pktreg; max temp changed from 485 to 489; no cld amt given but current weather appears to be 'r' so set to 10",5578,994.2,9.4,8.7,90,9.4,4.6,10,E,x,62,4.1,1,0,x,0,x,x
1915,11,02,2_tu,x,"pktreg",5578,1007.0,4.4,3.1,79,8.4,3.2,3,N,x,00,0.0,0,0,x,0,x,x
1915,11,03,3_we,x,"pktreg",5578,1008.9,4.3,3.7,90,8.1,-0.5,0,NE,x,05,0.0,0,1,x,0,x,x
1915,11,04,4_th,x,"pktreg",5578,1012.7,5.8,4.6,82,8.9,1.3,8,E,x,00,0.0,0,0,x,0,x,x
1915,11,05,5_fr,x,"pktreg",5578,1017.1,3.9,2.9,83,7.5,1.9,6,CALM,x,00,0.0,0,0,x,0,x,x
1915,11,06,6_sa,x,"pktreg",5578,1023.1,5.0,4.2,87,8.6,0.6,10,NE,x,05,0.0,0,0,x,0,x,x
1915,11,07,7_su,x,"pktreg",5578,1021.5,1.1,-0.4,71,8.9,-2.1,10,CALM,x,05,0.0,0,1,x,0,x,x
1915,11,08,1_mo,x,"pktreg",5578,1012.9,7.3,6.9,94,11.9,0.6,10,SW,x,05,0.0,0,0,x,0,x,x
1915,11,09,2_tu,x,"pktreg",5578,996.2,10.0,8.6,82,10.6,6.9,10,W,x,00,6.1,1,0,x,0,x,x
1915,11,10,3_we,x,"pktreg",5578,990.6,6.1,5.1,85,9.7,1.4,0,W,x,00,0.0,0,0,x,0,x,x
1915,11,11,4_th,x,"pktreg",5578,1004.2,3.4,2.8,90,8.4,1.4,3,SW,x,00,19.1,1,0,x,0,x,x
1915,11,12,5_fr,x,"pktreg",5578,978.2,7.2,5.9,81,13.1,2.9,10,E,x,62,9.1,1,0,x,0,x,x
1915,11,13,6_sa,x,"pktreg; pressure changed from 29.272/994.9 to 29.072/988.1 cf NCEP",5578,988.1,3.3,1.1,62,7.2,3.1,7,N,x,00,0.0,0,0,x,0,x,x
1915,11,14,7_su,x,"pktreg; pressure seems to be about 10 mb too high cf NCEP",5578,1007.4,0.2,-0.1,95,5.6,-1.2,4,CALM,x,00,0.0,0,1,x,0,x,x
1915,11,15,1_mo,x,"pktreg",5578,1010.7,-1.8,-2.2,91,5.8,-3.7,10,CALM,x,05,1.8,1,1,x,0,x,x
1915,11,16,2_tu,x,"pktreg; cld amt=1, yet snow falling so assumed slight snow",5578,1017.8,1.9,1.1,86,6.0,-2.6,1,NE,x,70,0.0,0,1,x,0,x,x
1915,11,17,3_we,x,"pktreg; cldamt=' ', cld type='fog' weather='cx' so amt set to 10",5578,1027.3,-1.6,-2.1,89,4.5,-2.4,10,NW,x,44,0.0,0,1,x,0,x,x
1915,11,18,4_th,x,"pktreg",5578,1027.6,0.0,-0.6,89,3.9,-3.3,OBS,NW,x,45,0.0,0,1,x,0,x,x
1915,11,19,5_fr,x,"pktreg",5578,1031.6,-1.1,-1.7,88,5.0,-3.2,6,CALM,x,00,0.0,0,1,x,0,x,x
1915,11,20,6_sa,x,"pktreg",5578,1038.7,3.2,2.1,81,4.4,-1.3,2,E,x,00,0.0,0,1,x,0,x,x
1915,11,21,7_su,x,"pktreg",5578,1041.6,3.3,2.2,82,4.4,0.6,10,NE,x,05,0.0,0,0,x,0,x,x
1915,11,22,1_mo,x,"pktreg",5578,1034.5,3.6,2.2,77,4.2,0.0,10,E,x,05,0.0,0,0,x,0,x,x
1915,11,23,2_tu,x,"pktreg",5578,1027.4,-1.0,-1.1,96,5.7,-1.1,10,N,x,05,0.0,0,1,x,0,x,x
1915,11,24,3_we,x,"pktreg",5578,1031.1,2.8,1.4,76,5.2,-1.2,8,N,x,00,0.0,0,1,x,0,x,x
1915,11,25,4_th,x,"pktreg",5578,1026.5,-0.4,-1.3,83,5.3,-2.4,0,NE,x,00,0.0,0,1,x,0,x,x
1915,11,26,5_fr,x,"pktreg",5578,1022.3,0.6,-0.3,83,4.5,-2.4,0,N,x,00,0.0,0,1,x,0,x,x
1915,11,27,6_sa,x,"pktreg; note in register suggests dry bulb is wrong - changed from 232 to 242",5578,1028.5,-4.3,-4.7,91,1.9,-5.8,0,CALM,x,10,0.0,0,1,x,0,x,x
1915,11,28,7_su,x,"pktreg; max temp changed from 341 to 344",5578,1022.4,-0.2,-1.1,82,1.3,-5.8,10,SW,x,00,0.0,0,1,x,0,x,x
1915,11,29,1_mo,x,"pktreg",5578,999.6,1.3,0.6,87,8.9,-4.1,0,CALM,x,00,1.8,1,1,x,0,x,x
1915,11,30,2_tu,x,"pktreg",5578,990.1,4.4,3.9,92,8.1,1.1,6,S,x,00,6.6,1,0,x,0,x,x
1915,12,01,3_we,x,"pktreg",5578,988.9,7.2,6.7,92,8.4,4.3,10,S,x,62,5.6,1,0,x,0,x,x
1915,12,02,4_th,x,"pktreg; max temp changed from 420 to 421",5578,1004.2,3.6,3.3,95,5.6,3.5,10,SW,x,00,6.1,1,0,x,0,x,x
1915,12,03,5_fr,x,"pktreg",5578,1002.2,5.6,5.4,97,9.4,3.4,0,SW,x,05,9.7,1,0,x,0,x,x
1915,12,04,6_sa,x,"pktreg",5578,997.8,7.2,7.0,96,12.5,5.6,10,W,x,81,5.6,1,0,x,0,x,x
1915,12,05,7_su,x,"pktreg",5578,1002.3,5.0,4.4,91,10.8,3.6,9,W,x,00,7.6,1,0,x,0,x,x
1915,12,06,1_mo,x,"pktreg; barom temp changed from 400 to 500",5578,981.4,8.8,7.3,80,11.0,4.7,7,W,x,00,2.0,1,0,x,0,x,x
1915,12,07,2_tu,x,"pktreg",5578,999.9,7.3,6.4,87,10.5,4.8,10,SW,x,00,5.1,1,0,x,0,x,x
1915,12,08,3_we,x,"pktreg",5578,1001.0,5.1,3.9,81,9.5,4.4,2,SW,x,00,0.0,0,0,x,0,x,x
1915,12,09,4_th,x,"pktreg; 1ft/2ft temp changed from 475/481 to425/ 431",5578,1008.9,1.7,1.1,88,12.2,-1.4,10,SE,x,00,17.5,1,1,x,0,x,x
1915,12,10,5_fr,x,"pktreg",5578,995.1,12.2,11.9,96,13.2,1.2,10,SW,x,62,1.8,1,0,x,0,x,x
1915,12,11,6_sa,x,"pktreg",5578,996.1,6.2,5.8,94,9.7,5.7,6,SW,x,00,0.0,0,0,x,0,x,x
1915,12,12,7_su,x,"pktreg",5578,1006.6,-0.5,-1.4,81,6.7,-1.2,5,W,x,00,0.0,0,1,x,0,x,x
1915,12,13,1_mo,x,"pktreg; past weather says '*' while remarks say 'No snow'; assume no snowfall",5578,1028.7,-0.1,-1.1,79,3.1,-1.7,0,NW,x,00,0.0,0,1,x,0,x,x
1915,12,14,2_tu,x,"pktreg",5578,1024.6,1.7,1.2,91,7.8,-1.6,10,S,x,00,12.4,1,1,x,0,x,x
1915,12,15,3_we,x,"pktreg",5578,1004.5,6.4,6.0,94,8.6,-0.3,10,S,x,62,3.6,1,1,x,0,x,x
1915,12,16,4_th,x,"pktreg",5578,1000.0,1.3,1.1,96,6.9,0.7,4,S,x,10,12.4,1,0,x,0,x,x
1915,12,17,5_fr,x,"pktreg",5578,1006.0,2.8,2.6,96,6.1,0.8,10,E,x,10,0.0,0,0,x,0,x,x
1915,12,18,6_sa,x,"pktreg",5578,1018.0,3.1,2.7,93,6.1,1.1,10,N,x,00,0.0,0,0,x,0,x,x
1915,12,19,7_su,x,"pktreg",5578,1031.6,1.3,0.5,85,5.6,-1.1,9,NE,x,00,0.0,0,1,x,0,x,x
1915,12,20,1_mo,x,"pktreg",5578,1024.8,1.1,0.3,85,6.7,-1.1,10,NW,x,00,3.8,1,1,x,0,x,x
1915,12,21,2_tu,x,"pktreg",5578,1016.2,6.4,5.8,91,8.8,1.0,10,W,x,00,1.3,1,0,x,0,x,x
1915,12,22,3_we,x,"pktreg",5578,1012.1,7.8,7.7,98,10.0,5.8,10,N,x,00,4.6,1,0,x,0,x,x
1915,12,23,4_th,x,"pktreg",5578,999.4,5.8,5.0,88,9.1,4.7,9,S,x,00,6.1,1,0,x,0,x,x
1915,12,24,5_fr,XE,"pktreg",5578,980.6,8.5,8.1,95,10.3,5.4,4,W,x,00,5.3,1,0,x,0,x,x
1915,12,25,6_sa,XD,"pktreg",5578,981.4,8.1,7.4,90,8.1,6.1,10,SW,x,62,2.8,1,0,x,0,x,x
1915,12,26,7_su,XB,"pktreg",5578,1002.3,7.4,6.2,83,11.6,3.4,4,W,x,00,13.5,1,0,x,0,x,x
1915,12,27,1_mo,x,"pktreg",5578,996.7,11.4,10.8,92,11.7,5.3,10,SW,x,62,1.0,1,0,x,0,x,x
1915,12,28,2_tu,x,"pktreg",5578,1011.0,6.1,5.2,86,8.6,5.6,6,SW,x,00,0.0,0,0,x,0,x,x
1915,12,29,3_we,x,"pktreg",5578,1004.5,7.6,7.1,93,8.9,5.8,10,NE,x,00,0.5,1,0,x,0,x,x
1915,12,30,4_th,x,"pktreg",5578,1007.7,7.4,6.9,92,11.1,4.8,9,S,x,00,1.5,1,0,x,0,x,x
1915,12,31,5_fr,NE,"pktreg",5578,1001.8,11.1,9.0,74,11.6,7.2,10,SW,x,00,7.4,1,0,x,0,x,x
1916,01,01,6_sa,NY,"pktreg",5578,1002.4,11.4,10.7,91,13.5,7.8,10,SW,x,59,4.3,1,0,x,0,x,x
1916,01,02,7_su,x,"pktreg",5578,1018.7,9.4,8.8,92,12.5,6.6,10,SW,x,00,5.1,1,0,x,0,x,x
1916,01,03,1_mo,x,"pktreg",5578,1019.3,9.9,8.1,77,10.7,9.2,4,W,x,00,0.0,0,0,x,0,x,x
1916,01,04,2_tu,x,"pktreg",5578,1020.8,10.3,10.0,97,12.2,5.6,10,SW,x,52,3.3,1,0,x,0,x,x
1916,01,05,3_we,x,"pktreg",5578,1025.1,6.7,5.6,84,11.1,6.2,10,SW,x,00,0.5,1,0,x,0,x,x
1916,01,06,4_th,x,"pktreg",5578,1024.5,11.1,10.6,94,12.4,6.1,10,SW,x,05,0.0,0,0,x,0,x,x
1916,01,07,5_fr,x,"pktreg; max temp changed from 510 to 511",5578,1009.9,10.6,9.5,86,10.6,9.4,10,W,x,00,3.3,1,0,x,0,x,x
1916,01,08,6_sa,x,"pktreg",5578,1022.0,6.0,4.0,70,7.8,4.6,10,W,x,00,0.0,0,0,x,0,x,x
1916,01,09,7_su,x,"pktreg",5578,1032.9,4.9,4.0,85,9.4,4.1,10,NW,x,05,0.0,0,0,x,0,x,x
1916,01,10,1_mo,x,"pktreg",5578,1032.6,7.9,7.2,91,10.6,4.5,10,W,x,00,0.0,0,0,x,0,x,x
1916,01,11,2_tu,x,"pktreg",5578,1025.6,8.6,7.2,81,11.0,7.7,6,W,x,00,1.3,1,0,x,0,x,x
1916,01,12,3_we,x,"pktreg",5578,1028.5,6.1,5.7,95,9.5,3.2,10,SW,x,52,0.8,1,0,x,0,x,x
1916,01,13,4_th,x,"pktreg",5578,1014.1,5.9,3.1,58,7.5,5.8,3,NW,x,00,0.0,0,0,x,0,x,x
1916,01,14,5_fr,x,"pktreg; max temp changed from 460 to 461",5578,1026.8,-0.6,-1.1,88,7.8,-0.8,4,NW,x,00,0.0,0,1,x,0,x,x
1916,01,15,6_sa,x,"pktreg",5578,1020.0,7.8,5.8,72,9.2,-1.1,10,W,x,00,0.0,0,1,x,0,x,x
1916,01,16,7_su,x,"pktreg",5578,1023.4,5.6,5.0,90,7.8,2.2,10,W,x,10,1.0,1,0,x,0,x,x
1916,01,17,1_mo,x,"pktreg",5578,1014.5,5.8,5.3,92,10.6,5.4,10,S,x,05,1.8,1,0,x,0,x,x
1916,01,18,2_tu,x,"pktreg",5578,1012.3,7.2,6.7,92,9.5,5.6,4,SW,x,00,0.0,0,0,x,0,x,x
1916,01,19,3_we,x,"pktreg",5578,1017.6,8.1,7.3,89,11.3,4.0,4,SW,x,00,1.3,1,0,x,0,x,x
1916,01,20,4_th,x,"pktreg",5578,1019.5,6.1,5.0,83,10.3,5.0,3,W,x,00,2.8,1,0,x,0,x,x
1916,01,21,5_fr,x,"pktreg",5578,1018.6,10.3,9.4,89,12.5,4.9,10,W,x,00,0.0,0,0,x,0,x,x
1916,01,22,6_sa,x,"pktreg",5578,1023.1,10.6,9.3,84,11.1,10.0,10,W,x,00,0.0,0,0,x,0,x,x
1916,01,23,7_su,x,"pktreg; cld amt given as fog and weather as 'o' in register",5578,1034.5,-1.1,-1.4,95,9.6,-2.1,OBS,W,x,45,1.3,1,1,x,0,x,x
1916,01,24,1_mo,x,"pktreg",5578,1022.7,7.2,5.8,79,8.6,-1.7,10,SW,x,00,0.0,0,1,x,0,x,x
1916,01,25,2_tu,x,"pktreg",5578,1029.5,2.5,1.8,88,8.4,0.6,10,CALM,x,00,0.0,0,0,x,0,x,x
1916,01,26,3_we,x,"pktreg",5578,1025.9,5.6,4.7,86,9.8,1.9,8,W,x,00,0.0,0,0,x,0,x,x
1916,01,27,4_th,x,"pktreg",5578,1023.7,8.3,7.5,90,10.9,5.3,10,W,x,00,1.0,1,0,x,0,x,x
1916,01,28,5_fr,x,"pktreg; min temp changed from 475 to 470",5578,1027.4,8.8,8.3,93,10.6,8.3,10,W,x,05,0.0,0,0,x,0,x,x
1916,01,29,6_sa,x,"pktreg",5578,1028.1,7.2,6.7,92,10.7,5.1,10,W,x,00,0.0,0,0,x,0,x,x
1916,01,30,7_su,x,"pktreg",5578,1032.0,6.9,6.2,90,8.1,5.6,10,SE,x,00,0.0,0,0,x,0,x,x
1916,01,31,1_mo,x,"pktreg",5578,1035.8,3.6,3.3,95,6.7,1.6,10,S,x,05,0.0,0,0,x,0,x,x
1916,02,01,2_tu,x,"pktreg; max temp changed from 410 to 414",5578,1032.1,4.1,3.3,87,5.2,1.4,10,S,x,10,0.0,0,0,x,0,x,x
1916,02,02,3_we,x,"pktreg",5578,1020.1,5.2,4.6,91,8.4,0.7,10,SW,x,00,1.3,1,0,x,0,x,x
1916,02,03,4_th,x,"pktreg",5578,1004.9,8.4,7.9,93,9.2,5.0,10,S,x,52,21.6,1,0,x,0,x,x
1916,02,04,5_fr,x,"pktreg",5578,980.7,7.2,6.1,83,9.4,6.9,7,SW,x,00,1.5,1,0,x,0,x,x
1916,02,05,6_sa,x,"pktreg; max temp changed from 495 to 499",5578,1004.6,3.5,2.8,87,9.9,2.8,0,SW,x,00,0.5,1,0,x,0,x,x
1916,02,06,7_su,x,"pktreg",5578,1013.0,9.9,9.4,93,11.1,3.2,10,SW,x,52,1.8,1,0,x,0,x,x
1916,02,07,1_mo,x,"pktreg",5578,1013.6,5.8,3.9,72,7.5,3.6,7,W,x,00,0.0,0,0,x,0,x,x
1916,02,08,2_tu,x,"pktreg",5578,1010.8,1.9,1.1,86,5.9,0.0,5,W,x,00,0.0,0,0,x,0,x,x
1916,02,09,3_we,x,"pktreg",5578,1001.0,-1.1,-1.3,96,4.6,-2.8,10,W,x,05,0.0,0,1,x,0,x,x
1916,02,10,4_th,x,"pktreg",5578,1013.2,3.4,1.8,73,7.3,-1.2,5,NW,x,00,8.9,1,1,x,0,x,x
1916,02,11,5_fr,x,"pktreg",5578,994.2,4.4,4.1,95,5.0,3.2,10,SW,x,05,1.8,1,0,x,0,x,x
1916,02,12,6_sa,x,"pktreg",5578,1020.0,2.8,1.7,80,8.4,1.7,0,NW,x,00,0.8,1,0,x,0,x,x
1916,02,13,7_su,x,"pktreg",5578,1020.1,8.3,7.2,85,10.8,2.8,0,W,x,00,5.3,1,0,x,0,x,x
1916,02,14,1_mo,x,"pktreg",5578,1007.5,7.8,6.4,80,9.7,6.0,7,SW,x,00,10.7,1,0,x,0,x,x
1916,02,15,2_tu,x,"pktreg; snow lying on the ground",5578,1004.6,2.2,1.4,86,11.4,0.4,10,W,x,72,4.6,1,0,x,0,x,x
1916,02,16,3_we,x,"pktreg; max temp changed from 451 to 501",5578,991.0,9.7,6.7,62,10.1,1.8,3,SW,x,00,1.0,1,0,x,0,x,x
1916,02,17,4_th,x,"pktreg",5578,1005.0,5.0,2.8,66,8.6,2.2,0,SW,x,00,5.3,1,0,x,0,x,x
1916,02,18,5_fr,x,"pktreg",5578,1006.8,3.3,2.9,94,11.1,1.4,10,W,x,05,1.5,1,0,x,0,x,x
1916,02,19,6_sa,x,"pktreg; max temp changed from 453 to 460",5578,1006.7,7.8,5.6,69,7.8,2.9,10,W,x,00,0.0,0,0,x,0,x,x
1916,02,20,7_su,x,"pktreg",5578,1022.0,0.6,0.0,88,6.1,-1.4,10,NW,x,05,0.3,1,1,x,0,x,x
1916,02,21,1_mo,x,"pktreg",5578,1021.2,3.1,1.6,75,4.8,0.3,10,E,x,00,0.0,0,0,x,0,x,x
1916,02,22,2_tu,x,"pktreg",5578,1022.4,0.8,-0.2,80,7.8,0.2,4,N,x,00,0.0,0,0,x,0,x,x
1916,02,23,3_we,x,"pktreg; snow lying on the ground",5578,1020.9,1.4,0.6,85,2.6,0.4,10,NW,x,72,3.3,1,0,x,0,x,x
1916,02,24,4_th,x,"pktreg",5578,1010.3,-0.1,-0.6,90,1.4,-1.1,10,NE,x,72,1.0,1,1,x,0,x,x
1916,02,25,5_fr,x,"pktreg",5578,1008.9,-2.8,-2.8,100,1.1,-4.6,10,E,x,72,13.5,1,1,x,0,x,x
1916,02,26,6_sa,x,"pktreg; snow lying on the ground",5578,999.9,0.5,0.0,90,1.7,-3.1,10,E,x,72,2.3,1,1,x,0,x,x
1916,02,27,7_su,x,"pktreg",5578,993.1,1.2,1.0,96,3.8,-0.1,10,NE,x,05,0.5,1,1,x,0,x,x
1916,02,28,1_mo,x,"pktreg",5578,1001.1,0.3,-0.2,90,2.4,-1.7,10,CALM,x,05,7.9,1,1,x,0,x,x
1916,02,29,2_tu,x,"pktreg",5578,992.6,1.7,0.9,86,7.2,0.0,3,SW,x,00,4.6,1,0,x,0,x,x
1916,03,01,3_we,x,"pktreg",5578,990.7,3.1,2.5,89,7.5,1.1,10,SW,x,00,0.5,1,0,x,0,x,x
1916,03,02,4_th,x,"pktreg",5578,992.5,-0.8,-1.1,93,4.4,-1.6,10,S,x,00,3.6,1,1,x,0,x,x
1916,03,03,5_fr,x,"pktreg",5578,991.5,1.7,0.7,81,2.9,-1.1,10,NE,x,72,0.0,0,1,x,0,x,x
1916,03,04,6_sa,x,"pktreg",5578,1008.6,1.4,0.0,74,4.9,-0.1,4,NE,x,00,0.0,0,1,x,0,x,x
1916,03,05,7_su,x,"pktreg; register says 'zepp' fright",5578,1014.9,0.6,-0.8,73,5.6,-2.5,9,N,x,00,0.0,0,1,x,0,x,x
1916,03,06,1_mo,x,"pktreg",5578,1012.3,1.1,-0.3,74,3.9,-0.2,1,N,x,00,3.6,1,1,x,0,x,x
1916,03,07,2_tu,x,"pktreg",5578,1010.0,-0.1,-0.6,90,3.0,-1.7,10,NW,x,72,5.1,1,1,x,0,x,x
1916,03,08,3_we,x,"pktreg",5578,1004.6,0.6,0.2,92,2.9,-0.6,10,N,x,72,0.8,1,1,x,0,x,x
1916,03,09,4_th,x,"pktreg",5578,1013.5,1.4,-0.3,68,5.6,-2.8,0,N,x,00,0.0,0,1,x,0,x,x
1916,03,10,5_fr,x,"pktreg",5578,1011.2,1.9,0.6,77,2.7,0.8,10,NE,x,00,1.0,1,0,x,0,x,x
1916,03,11,6_sa,x,"pktreg",5578,998.4,1.4,0.9,90,4.2,0.6,10,NE,x,62,0.5,1,0,x,0,x,x
1916,03,12,7_su,x,"pktreg",5578,994.6,4.2,3.6,90,10.6,0.9,10,NE,x,00,0.0,0,0,x,0,x,x
1916,03,13,1_mo,x,"pktreg; max temp changed from 426 to 427",5578,1002.5,3.8,3.0,88,5.9,2.8,10,E,x,00,13.2,1,0,x,0,x,x
